chr1	start1	end1	chr2	start2	end2
11	73307000	73308000	11	73376000	73377000
11	73352000	73353000	11	73375000	73376000
11	73760000	73761000	11	73876000	73877000
11	73761000	73762000	11	73787000	73788000
11	73779000	73780000	11	73876000	73877000
11	73789000	73790000	11	73877000	73878000
11	73964000	73965000	11	74170000	74171000
11	73966000	73967000	11	73980000	73981000
11	73982000	73983000	11	74011000	74012000
11	73982000	73983000	11	74171000	74172000
1	153672000	153673000	1	153988000	153989000
11	74398000	74399000	11	74493000	74494000
1	153674000	153675000	1	153923000	153924000
11	74398000	74399000	11	74592000	74593000
11	74452000	74453000	11	74592000	74593000
1	153676000	153677000	1	153987000	153988000
11	74930000	74931000	11	75241000	75242000
11	74949000	74950000	11	74988000	74989000
11	75023000	75024000	11	75242000	75243000
1	153677000	153678000	1	153946000	153947000
11	75142000	75143000	11	75241000	75242000
11	75330000	75331000	11	75350000	75351000
11	75389000	75390000	11	75526000	75527000
11	75399000	75400000	11	75526000	75527000
11	75446000	75447000	11	75526000	75527000
11	75548000	75549000	11	75767000	75768000
1	153749000	153750000	1	153987000	153988000
11	75814000	75815000	11	76207000	76208000
11	75814000	75815000	11	76381000	76382000
11	75896000	75897000	11	76445000	76446000
11	75897000	75898000	11	76207000	76208000
11	76208000	76209000	11	76381000	76382000
11	76209000	76210000	11	76444000	76445000
1	153774000	153775000	1	153988000	153989000
11	76235000	76236000	11	76381000	76382000
11	76235000	76236000	11	76444000	76445000
11	76381000	76382000	11	76444000	76445000
11	76445000	76446000	11	76672000	76673000
1	153791000	153792000	1	153966000	153967000
11	76614000	76615000	11	76672000	76673000
1	153796000	153797000	1	153922000	153923000
11	76637000	76638000	11	76672000	76673000
1	153796000	153797000	1	153987000	153988000
1	153797000	153798000	1	153946000	153947000
11	77047000	77048000	11	77102000	77103000
11	77049000	77050000	11	77065000	77066000
1	153821000	153822000	1	153987000	153988000
1	153822000	153823000	1	153921000	153922000
11	77412000	77413000	11	77473000	77474000
11	77638000	77639000	11	77820000	77821000
11	77820000	77821000	11	77994000	77995000
1	153822000	153823000	1	153946000	153947000
11	77994000	77995000	11	78575000	78576000
11	78139000	78140000	11	78418000	78419000
11	78139000	78140000	11	78574000	78575000
11	78140000	78141000	11	78187000	78188000
11	78188000	78189000	11	78419000	78420000
11	78188000	78189000	11	78575000	78576000
1	153923000	153924000	1	153966000	153967000
11	78204000	78205000	11	78574000	78575000
11	78228000	78229000	11	78415000	78416000
11	78417000	78418000	11	78574000	78575000
1	153923000	153924000	1	153987000	153988000
1	153924000	153925000	1	153944000	153945000
1	153946000	153947000	1	153988000	153989000
11	82870000	82871000	11	82899000	82900000
1	153947000	153948000	1	153965000	153966000
11	82901000	82902000	11	83072000	83073000
11	82902000	82903000	11	83158000	83159000
11	82902000	82903000	11	83194000	83195000
11	82928000	82929000	11	83156000	83157000
11	83062000	83063000	11	83157000	83158000
11	83072000	83073000	11	83156000	83157000
11	83072000	83073000	11	83193000	83194000
11	83072000	83073000	11	83285000	83286000
11	83157000	83158000	11	83286000	83287000
11	83158000	83159000	11	83193000	83194000
11	83194000	83195000	11	83285000	83286000
1	153991000	153992000	1	154220000	154221000
1	153991000	153992000	1	154270000	154271000
11	85628000	85629000	11	86244000	86245000
11	85629000	85630000	11	85663000	85664000
11	85630000	85631000	11	85645000	85646000
11	85664000	85665000	11	86068000	86069000
11	85664000	85665000	11	86245000	86246000
11	86041000	86042000	11	86244000	86245000
11	86068000	86069000	11	86244000	86245000
11	86204000	86205000	11	86243000	86244000
1	154182000	154183000	1	154220000	154221000
1	154182000	154183000	1	154327000	154328000
1	154184000	154185000	1	154271000	154272000
11	93236000	93237000	11	93543000	93544000
11	93662000	93663000	11	93740000	93741000
11	93719000	93720000	11	93785000	93786000
11	93742000	93743000	11	93784000	93785000
1	9628000	9629000	1	9652000	9653000
1	154199000	154200000	1	154271000	154272000
11	94129000	94130000	11	94493000	94494000
11	94155000	94156000	11	94510000	94511000
1	154220000	154221000	1	154326000	154327000
11	94624000	94625000	11	95067000	95068000
11	94973000	94974000	11	95789000	95790000
11	94974000	94975000	11	95067000	95068000
11	95025000	95026000	11	95049000	95050000
11	95067000	95068000	11	95789000	95790000
1	154221000	154222000	1	154271000	154272000
11	95069000	95070000	11	95091000	95092000
11	95089000	95090000	11	95789000	95790000
11	95153000	95154000	11	95788000	95789000
1	154274000	154275000	1	154326000	154327000
11	95154000	95155000	11	95230000	95231000
11	95849000	95850000	11	96343000	96344000
11	96012000	96013000	11	96391000	96392000
11	96013000	96014000	11	96342000	96343000
11	96055000	96056000	11	96342000	96343000
11	96055000	96056000	11	96392000	96393000
11	96092000	96093000	11	96342000	96343000
11	96161000	96162000	11	96342000	96343000
11	96184000	96185000	11	96342000	96343000
11	96242000	96243000	11	96341000	96342000
11	96258000	96259000	11	96341000	96342000
1	154326000	154327000	1	154557000	154558000
11	102293000	102294000	11	102318000	102319000
11	102317000	102318000	11	102346000	102347000
11	102317000	102318000	11	102453000	102454000
11	102347000	102348000	11	102452000	102453000
11	102367000	102368000	11	102451000	102452000
11	103093000	103094000	11	103107000	103108000
11	106022000	106023000	11	106076000	106077000
1	154480000	154481000	1	155061000	155062000
11	108008000	108009000	11	108664000	108665000
11	108009000	108010000	11	108222000	108223000
11	108120000	108121000	11	108222000	108223000
11	108223000	108224000	11	108467000	108468000
11	108223000	108224000	11	108665000	108666000
11	108467000	108468000	11	108664000	108665000
11	108468000	108469000	11	108496000	108497000
1	154558000	154559000	1	154974000	154975000
11	109945000	109946000	11	110093000	110094000
1	154559000	154560000	1	154937000	154938000
11	110204000	110205000	11	110295000	110296000
1	154559000	154560000	1	154982000	154983000
11	110377000	110378000	11	110431000	110432000
1	154559000	154560000	1	155051000	155052000
11	111602000	111603000	11	111766000	111767000
11	111603000	111604000	11	112074000	112075000
11	111878000	111879000	11	112074000	112075000
11	111878000	111879000	11	112086000	112087000
11	111878000	111879000	11	112226000	112227000
11	111930000	111931000	11	112023000	112024000
11	111930000	111931000	11	112085000	112086000
11	112075000	112076000	11	112085000	112086000
1	154559000	154560000	1	155079000	155080000
11	113773000	113774000	11	113875000	113876000
11	114401000	114402000	11	114438000	114439000
11	114413000	114414000	11	114437000	114438000
11	116772000	116773000	11	117099000	117100000
11	116773000	116774000	11	116836000	116837000
11	116773000	116774000	11	117146000	117147000
11	116773000	116774000	11	117231000	117232000
11	116774000	116775000	11	116786000	116787000
11	116788000	116789000	11	117145000	117146000
11	116788000	116789000	11	117231000	117232000
11	116789000	116790000	11	117098000	117099000
11	116790000	116791000	11	116835000	116836000
11	116835000	116836000	11	117099000	117100000
1	154560000	154561000	1	155061000	155062000
11	116852000	116853000	11	117145000	117146000
11	116880000	116881000	11	117099000	117100000
11	116928000	116929000	11	117097000	117098000
11	117098000	117099000	11	117144000	117145000
11	117099000	117100000	11	117231000	117232000
11	117145000	117146000	11	117178000	117179000
11	117145000	117146000	11	117230000	117231000
11	117179000	117180000	11	117232000	117233000
11	117233000	117234000	11	117327000	117328000
1	154607000	154608000	1	155061000	155062000
11	117951000	117952000	11	117984000	117985000
1	154608000	154609000	1	154973000	154974000
11	118145000	118146000	11	118567000	118568000
11	118197000	118198000	11	118566000	118567000
11	118401000	118402000	11	118436000	118437000
11	118489000	118490000	11	118566000	118567000
11	118595000	118596000	11	118956000	118957000
11	118596000	118597000	11	118609000	118610000
11	118608000	118609000	11	118956000	118957000
11	118660000	118661000	11	118956000	118957000
11	118689000	118690000	11	118790000	118791000
11	118689000	118690000	11	118956000	118957000
11	118698000	118699000	11	118954000	118955000
11	118907000	118908000	11	118956000	118957000
11	118907000	118908000	11	119196000	119197000
11	118914000	118915000	11	118926000	118927000
11	118930000	118931000	11	118954000	118955000
11	118999000	119000000	11	119016000	119017000
11	119019000	119020000	11	119056000	119057000
11	119033000	119034000	11	119055000	119056000
11	119057000	119058000	11	119094000	119095000
11	119057000	119058000	11	119101000	119102000
11	119066000	119067000	11	119196000	119197000
11	119068000	119069000	11	119094000	119095000
11	119069000	119070000	11	119083000	119084000
11	119094000	119095000	11	119197000	119198000
11	119095000	119096000	11	119121000	119122000
11	119104000	119105000	11	119335000	119336000
11	119108000	119109000	11	119119000	119120000
11	119145000	119146000	11	119196000	119197000
11	119169000	119170000	11	119197000	119198000
11	119206000	119207000	11	119316000	119317000
11	119206000	119207000	11	119335000	119336000
11	119340000	119341000	11	119380000	119381000
11	119356000	119357000	11	119381000	119382000
11	119365000	119366000	11	119380000	119381000
1	154669000	154670000	1	154936000	154937000
11	119481000	119482000	11	119729000	119730000
1	154669000	154670000	1	155051000	155052000
11	119666000	119667000	11	119729000	119730000
11	119672000	119673000	11	119728000	119729000
11	120172000	120173000	11	120210000	120211000
11	120334000	120335000	11	120511000	120512000
11	121249000	121250000	11	121292000	121293000
1	154937000	154938000	1	154974000	154975000
1	154955000	154956000	1	155001000	155002000
11	122629000	122630000	11	122836000	122837000
11	122637000	122638000	11	122654000	122655000
1	154956000	154957000	1	154973000	154974000
11	123302000	123303000	11	123432000	123433000
1	154959000	154960000	1	155000000	155001000
1	154960000	154961000	1	155050000	155051000
11	124623000	124624000	11	124761000	124762000
11	124644000	124645000	11	124763000	124764000
11	124644000	124645000	11	124867000	124868000
11	124669000	124670000	11	124866000	124867000
11	124670000	124671000	11	124762000	124763000
11	124672000	124673000	11	124800000	124801000
11	124673000	124674000	11	124740000	124741000
11	124721000	124722000	11	124760000	124761000
11	124746000	124747000	11	124760000	124761000
11	124746000	124747000	11	124800000	124801000
11	124761000	124762000	11	124799000	124800000
11	124876000	124877000	11	124954000	124955000
11	124905000	124906000	11	124917000	124918000
11	124958000	124959000	11	125112000	125113000
1	154974000	154975000	1	155000000	155001000
11	125495000	125496000	11	125569000	125570000
1	9785000	9786000	1	9941000	9942000
11	125569000	125570000	11	125887000	125888000
11	125570000	125571000	11	125591000	125592000
11	125570000	125571000	11	125625000	125626000
11	125591000	125592000	11	126211000	126212000
11	125592000	125593000	11	125887000	125888000
11	125592000	125593000	11	125902000	125903000
11	125593000	125594000	11	125625000	125626000
11	125625000	125626000	11	125887000	125888000
11	125758000	125759000	11	125787000	125788000
11	125888000	125889000	11	126210000	126211000
11	125888000	125889000	11	126268000	126269000
11	125889000	125890000	11	125901000	125902000
11	125902000	125903000	11	126268000	126269000
11	125922000	125923000	11	126061000	126062000
11	125943000	125944000	11	126061000	126062000
11	126062000	126063000	11	126212000	126213000
11	126063000	126064000	11	126268000	126269000
11	126212000	126213000	11	126267000	126268000
11	126213000	126214000	11	126282000	126283000
11	126214000	126215000	11	126302000	126303000
11	126269000	126270000	11	126283000	126284000
11	126269000	126270000	11	126303000	126304000
11	126284000	126285000	11	126302000	126303000
11	126284000	126285000	11	126356000	126357000
11	126308000	126309000	11	126356000	126357000
11	126318000	126319000	11	126354000	126355000
11	126337000	126338000	11	126353000	126354000
11	128172000	128173000	11	128693000	128694000
1	9787000	9788000	1	10032000	10033000
11	129895000	129896000	11	130069000	130070000
11	129896000	129897000	11	130002000	130003000
11	129923000	129924000	11	130070000	130071000
1	155094000	155095000	1	155126000	155127000
11	129924000	129925000	11	130001000	130002000
11	130002000	130003000	11	130069000	130070000
11	130024000	130025000	11	130067000	130068000
11	130213000	130214000	11	130430000	130431000
11	130432000	130433000	11	130916000	130917000
11	134206000	134207000	11	134276000	134277000
11	134208000	134209000	11	134253000	134254000
11	134210000	134211000	11	134222000	134223000
11	134224000	134225000	11	134253000	134254000
11	134224000	134225000	11	134331000	134332000
11	134225000	134226000	11	134274000	134275000
11	134233000	134234000	11	134252000	134253000
11	134255000	134256000	11	134275000	134276000
1	9787000	9788000	1	9822000	9823000
1	155175000	155176000	1	155193000	155194000
12	340000	341000	12	387000	388000
1	155176000	155177000	1	155207000	155208000
12	570000	571000	12	752000	753000
12	571000	572000	12	950000	951000
12	576000	577000	12	752000	753000
12	613000	614000	12	752000	753000
12	622000	623000	12	752000	753000
12	630000	631000	12	752000	753000
12	642000	643000	12	752000	753000
12	674000	675000	12	751000	752000
1	155176000	155177000	1	155243000	155244000
12	684000	685000	12	751000	752000
12	752000	753000	12	1593000	1594000
12	753000	754000	12	949000	950000
12	950000	951000	12	990000	991000
12	990000	991000	12	1595000	1596000
12	1117000	1118000	12	1592000	1593000
12	1118000	1119000	12	1629000	1630000
12	1204000	1205000	12	1593000	1594000
1	155194000	155195000	1	155243000	155244000
12	1654000	1655000	12	1919000	1920000
12	1655000	1656000	12	1691000	1692000
12	1665000	1666000	12	1920000	1921000
12	1667000	1668000	12	1689000	1690000
12	1796000	1797000	12	2052000	2053000
12	1797000	1798000	12	2004000	2005000
12	1800000	1801000	12	1918000	1919000
12	1841000	1842000	12	1920000	1921000
12	2683000	2684000	12	2813000	2814000
12	2687000	2688000	12	2813000	2814000
12	2690000	2691000	12	2794000	2795000
12	2691000	2692000	12	2812000	2813000
1	155208000	155209000	1	155308000	155309000
12	2752000	2753000	12	2812000	2813000
12	2797000	2798000	12	2810000	2811000
12	2812000	2813000	12	2877000	2878000
12	2812000	2813000	12	2890000	2891000
12	2878000	2879000	12	2890000	2891000
12	3301000	3302000	12	3872000	3873000
12	3657000	3658000	12	3752000	3753000
12	3728000	3729000	12	3752000	3753000
12	3873000	3874000	12	4272000	4273000
12	3873000	3874000	12	4320000	4321000
12	3909000	3910000	12	4275000	4276000
12	4017000	4018000	12	4271000	4272000
1	155252000	155253000	1	155308000	155309000
12	4107000	4108000	12	4274000	4275000
12	4118000	4119000	12	4272000	4273000
12	4144000	4145000	12	4271000	4272000
12	4321000	4322000	12	4537000	4538000
1	9874000	9875000	1	10429000	10430000
12	4350000	4351000	12	4537000	4538000
1	155262000	155263000	1	155322000	155323000
1	155276000	155277000	1	155563000	155564000
1	155277000	155278000	1	155308000	155309000
12	6336000	6337000	12	6536000	6537000
12	6424000	6425000	12	6555000	6556000
12	6425000	6426000	12	6493000	6494000
12	6426000	6427000	12	6450000	6451000
12	6470000	6471000	12	6534000	6535000
12	6471000	6472000	12	6492000	6493000
12	6494000	6495000	12	6533000	6534000
12	6606000	6607000	12	6698000	6699000
12	6607000	6608000	12	6663000	6664000
12	6607000	6608000	12	6689000	6690000
1	155310000	155311000	1	155320000	155321000
12	6607000	6608000	12	6851000	6852000
12	6617000	6618000	12	6698000	6699000
12	6618000	6619000	12	6646000	6647000
12	6618000	6619000	12	6661000	6662000
12	6634000	6635000	12	6662000	6663000
12	6663000	6664000	12	6689000	6690000
12	6690000	6691000	12	6723000	6724000
1	155324000	155325000	1	155563000	155564000
12	6753000	6754000	12	6851000	6852000
12	6754000	6755000	12	6867000	6868000
12	6853000	6854000	12	6866000	6867000
12	6869000	6870000	12	7111000	7112000
1	9875000	9876000	1	10032000	10033000
12	6892000	6893000	12	6914000	6915000
12	6893000	6894000	12	6903000	6904000
12	6924000	6925000	12	7092000	7093000
12	6925000	6926000	12	7110000	7111000
12	6944000	6945000	12	7019000	7020000
12	6946000	6947000	12	7092000	7093000
12	6946000	6947000	12	7110000	7111000
12	6970000	6971000	12	7110000	7111000
12	6971000	6972000	12	7018000	7019000
12	6972000	6973000	12	7092000	7093000
12	7018000	7019000	12	7091000	7092000
12	7143000	7144000	12	7187000	7188000
12	7934000	7935000	12	8034000	8035000
12	7935000	7936000	12	8081000	8082000
12	8032000	8033000	12	8081000	8082000
12	8109000	8110000	12	8155000	8156000
12	8116000	8117000	12	8155000	8156000
12	8546000	8547000	12	8823000	8824000
12	8657000	8658000	12	8824000	8825000
12	8682000	8683000	12	8823000	8824000
1	155858000	155859000	1	156054000	156055000
12	8696000	8697000	12	8914000	8915000
12	8697000	8698000	12	8949000	8950000
12	8915000	8916000	12	8948000	8949000
1	155936000	155937000	1	155978000	155979000
1	1779000	1780000	1	1891000	1892000
1	155936000	155937000	1	156053000	156054000
12	9649000	9650000	12	9762000	9763000
12	9651000	9652000	12	9669000	9670000
12	9751000	9752000	12	9868000	9869000
12	9756000	9757000	12	9867000	9868000
12	9761000	9762000	12	9868000	9869000
12	10152000	10153000	12	10674000	10675000
12	10213000	10214000	12	10722000	10723000
12	10235000	10236000	12	10674000	10675000
12	10330000	10331000	12	10674000	10675000
12	10365000	10366000	12	10674000	10675000
1	156021000	156022000	1	156053000	156054000
12	10613000	10614000	12	10722000	10723000
12	10674000	10675000	12	10721000	10722000
1	156054000	156055000	1	156082000	156083000
12	12357000	12358000	12	12562000	12563000
12	12357000	12358000	12	12715000	12716000
12	12377000	12378000	12	12563000	12564000
12	12377000	12378000	12	12612000	12613000
12	12562000	12563000	12	12612000	12613000
12	12562000	12563000	12	12696000	12697000
12	12562000	12563000	12	12717000	12718000
12	13000000	13001000	12	13197000	13198000
12	13001000	13002000	12	13043000	13044000
12	13099000	13100000	12	13198000	13199000
12	13181000	13182000	12	13194000	13195000
1	156147000	156148000	1	156193000	156194000
12	14240000	14241000	12	14365000	14366000
12	14257000	14258000	12	14365000	14366000
1	156194000	156195000	1	156212000	156213000
12	14771000	14772000	12	14960000	14961000
12	14773000	14774000	12	14802000	14803000
12	14803000	14804000	12	14960000	14961000
12	14845000	14846000	12	15221000	15222000
12	14846000	14847000	12	14939000	14940000
12	14941000	14942000	12	14960000	14961000
12	14949000	14950000	12	14961000	14962000
12	15591000	15592000	12	15882000	15883000
12	15789000	15790000	12	15882000	15883000
12	15865000	15866000	12	15880000	15881000
12	15884000	15885000	12	15910000	15911000
12	15893000	15894000	12	15909000	15910000
1	9875000	9876000	1	9941000	9942000
12	21438000	21439000	12	21500000	21501000
12	21502000	21503000	12	21657000	21658000
12	22083000	22084000	12	22336000	22337000
12	22101000	22102000	12	22336000	22337000
12	22544000	22545000	12	22626000	22627000
12	24902000	24903000	12	24948000	24949000
12	24992000	24993000	12	25053000	25054000
12	24996000	24997000	12	25053000	25054000
12	25022000	25023000	12	25051000	25052000
12	25196000	25197000	12	25249000	25250000
1	156456000	156457000	1	156601000	156602000
1	156457000	156458000	1	156502000	156503000
12	26832000	26833000	12	26938000	26939000
12	26833000	26834000	12	27014000	27015000
12	26854000	26855000	12	27014000	27015000
12	26884000	26885000	12	27012000	27013000
12	26938000	26939000	12	27013000	27014000
12	26938000	26939000	12	27244000	27245000
12	27014000	27015000	12	27244000	27245000
12	27424000	27425000	12	27523000	27524000
1	156481000	156482000	1	156500000	156501000
12	27435000	27436000	12	27524000	27525000
1	156481000	156482000	1	156602000	156603000
12	30696000	30697000	12	30754000	30755000
12	31325000	31326000	12	31590000	31591000
12	31655000	31656000	12	32754000	32755000
12	31656000	31657000	12	32106000	32107000
12	31685000	31686000	12	31960000	31961000
12	31729000	31730000	12	31958000	31959000
12	31832000	31833000	12	31959000	31960000
12	31898000	31899000	12	31958000	31959000
12	32062000	32063000	12	32105000	32106000
12	32366000	32367000	12	32754000	32755000
12	32456000	32457000	12	32753000	32754000
12	32680000	32681000	12	32753000	32754000
12	39588000	39589000	12	40107000	40108000
12	39765000	39766000	12	40108000	40109000
12	40011000	40012000	12	40107000	40108000
12	40153000	40154000	12	40225000	40226000
12	40202000	40203000	12	40222000	40223000
1	156626000	156627000	1	156678000	156679000
12	42144000	42145000	12	42237000	42238000
12	42237000	42238000	12	42327000	42328000
12	43759000	43760000	12	43805000	43806000
12	43759000	43760000	12	43836000	43837000
1	156660000	156661000	1	156678000	156679000
12	43807000	43808000	12	43835000	43836000
12	44775000	44776000	12	44874000	44875000
12	45171000	45172000	12	45215000	45216000
12	45215000	45216000	12	45728000	45729000
12	45729000	45730000	12	45989000	45990000
12	45990000	45991000	12	46268000	46269000
12	45990000	45991000	12	46372000	46373000
12	46154000	46155000	12	46268000	46269000
12	46217000	46218000	12	46267000	46268000
12	46217000	46218000	12	46371000	46372000
12	46268000	46269000	12	46371000	46372000
1	156690000	156691000	1	156860000	156861000
12	47706000	47707000	12	47819000	47820000
1	156691000	156692000	1	156705000	156706000
12	47717000	47718000	12	47759000	47760000
12	47742000	47743000	12	47757000	47758000
12	47964000	47965000	12	48158000	48159000
12	48106000	48107000	12	48157000	48158000
1	156727000	156728000	1	156859000	156860000
12	48197000	48198000	12	48350000	48351000
12	48682000	48683000	12	48715000	48716000
12	48852000	48853000	12	48957000	48958000
12	48852000	48853000	12	49019000	49020000
12	48853000	48854000	12	48977000	48978000
12	48925000	48926000	12	48978000	48979000
12	48935000	48936000	12	48977000	48978000
1	156728000	156729000	1	156750000	156751000
12	48997000	48998000	12	49018000	49019000
12	49020000	49021000	12	49058000	49059000
12	49064000	49065000	12	49094000	49095000
12	49111000	49112000	12	49189000	49190000
1	156728000	156729000	1	156767000	156768000
12	49112000	49113000	12	49129000	49130000
12	49131000	49132000	12	49188000	49189000
12	49132000	49133000	12	49264000	49265000
12	49266000	49267000	12	49567000	49568000
12	49267000	49268000	12	49537000	49538000
1	9943000	9944000	1	10032000	10033000
12	49289000	49290000	12	49623000	49624000
12	49322000	49323000	12	49623000	49624000
12	49345000	49346000	12	49538000	49539000
12	49346000	49347000	12	49622000	49623000
1	156741000	156742000	1	156767000	156768000
12	49359000	49360000	12	49623000	49624000
12	49367000	49368000	12	49567000	49568000
12	49367000	49368000	12	49623000	49624000
12	49623000	49624000	12	49707000	49708000
12	49624000	49625000	12	49740000	49741000
12	49637000	49638000	12	49708000	49709000
12	49643000	49644000	12	49708000	49709000
12	49645000	49646000	12	49740000	49741000
1	156749000	156750000	1	156766000	156767000
12	49776000	49777000	12	50055000	50056000
12	49829000	49830000	12	49842000	49843000
12	49867000	49868000	12	50056000	50057000
12	49967000	49968000	12	50056000	50057000
1	156753000	156754000	1	156765000	156766000
12	50039000	50040000	12	50055000	50056000
12	50085000	50086000	12	50167000	50168000
12	50086000	50087000	12	50111000	50112000
12	50112000	50113000	12	50167000	50168000
1	156797000	156798000	1	156860000	156861000
12	50764000	50765000	12	51047000	51048000
12	50764000	50765000	12	51083000	51084000
12	50764000	50765000	12	51238000	51239000
12	50765000	50766000	12	51026000	51027000
12	50826000	50827000	12	51027000	51028000
12	51047000	51048000	12	51240000	51241000
12	51049000	51050000	12	51082000	51083000
12	51083000	51084000	12	51238000	51239000
12	51172000	51173000	12	51238000	51239000
12	51173000	51174000	12	51216000	51217000
12	51219000	51220000	12	51237000	51238000
12	51370000	51371000	12	51391000	51392000
12	51422000	51423000	12	51813000	51814000
1	9950000	9951000	1	10032000	10033000
12	52006000	52007000	12	52069000	52070000
12	52025000	52026000	12	52051000	52052000
12	52025000	52026000	12	52069000	52070000
12	52034000	52035000	12	52069000	52070000
12	52037000	52038000	12	52049000	52050000
12	52052000	52053000	12	52068000	52069000
12	53037000	53038000	12	53099000	53100000
12	53046000	53047000	12	53099000	53100000
12	53054000	53055000	12	53298000	53299000
12	53066000	53067000	12	53099000	53100000
12	53066000	53067000	12	53322000	53323000
12	53081000	53082000	12	53097000	53098000
12	53159000	53160000	12	53322000	53323000
12	53180000	53181000	12	53296000	53297000
12	53180000	53181000	12	53322000	53323000
12	53180000	53181000	12	53451000	53452000
12	53180000	53181000	12	53501000	53502000
12	53181000	53182000	12	53267000	53268000
12	53213000	53214000	12	53251000	53252000
12	53213000	53214000	12	53267000	53268000
12	53213000	53214000	12	53322000	53323000
12	53219000	53220000	12	53322000	53323000
12	53220000	53221000	12	53501000	53502000
12	53221000	53222000	12	53251000	53252000
12	53221000	53222000	12	53267000	53268000
12	53253000	53254000	12	53266000	53267000
12	53299000	53300000	12	53320000	53321000
12	53324000	53325000	12	53421000	53422000
12	53324000	53325000	12	53451000	53452000
12	53325000	53326000	12	53441000	53442000
12	53325000	53326000	12	53500000	53501000
12	53325000	53326000	12	53506000	53507000
12	53352000	53353000	12	53382000	53383000
12	53352000	53353000	12	53441000	53442000
12	53352000	53353000	12	53452000	53453000
12	53352000	53353000	12	53508000	53509000
12	53353000	53354000	12	53421000	53422000
1	10209000	10210000	1	10429000	10430000
12	53452000	53453000	12	53500000	53501000
12	53544000	53545000	12	53676000	53677000
12	53600000	53601000	12	53676000	53677000
12	53626000	53627000	12	53675000	53676000
12	54218000	54219000	12	54325000	54326000
12	54219000	54220000	12	54363000	54364000
12	54251000	54252000	12	54324000	54325000
12	54261000	54262000	12	54278000	54279000
12	54281000	54282000	12	54324000	54325000
12	54295000	54296000	12	54323000	54324000
12	55741000	55742000	12	56041000	56042000
12	55741000	55742000	12	56116000	56117000
12	55741000	55742000	12	56223000	56224000
12	55742000	55743000	12	55829000	55830000
12	55742000	55743000	12	55928000	55929000
12	55818000	55819000	12	55929000	55930000
12	55829000	55830000	12	55928000	55929000
12	55829000	55830000	12	55973000	55974000
12	55928000	55929000	12	56041000	56042000
12	55996000	55997000	12	56040000	56041000
12	55996000	55997000	12	56116000	56117000
12	56045000	56046000	12	56116000	56117000
12	56046000	56047000	12	56104000	56105000
12	56047000	56048000	12	56189000	56190000
12	56079000	56080000	12	56103000	56104000
12	56079000	56080000	12	56116000	56117000
12	56117000	56118000	12	56448000	56449000
12	56118000	56119000	12	56158000	56159000
12	56118000	56119000	12	56189000	56190000
12	56118000	56119000	12	56267000	56268000
12	56118000	56119000	12	56301000	56302000
12	56118000	56119000	12	56466000	56467000
12	56119000	56120000	12	56223000	56224000
12	56119000	56120000	12	56258000	56259000
12	56126000	56127000	12	56189000	56190000
12	56126000	56127000	12	56223000	56224000
12	56126000	56127000	12	56301000	56302000
12	56128000	56129000	12	56151000	56152000
12	56128000	56129000	12	56157000	56158000
12	56158000	56159000	12	56188000	56189000
12	56191000	56192000	12	56449000	56450000
12	56192000	56193000	12	56223000	56224000
12	56192000	56193000	12	56258000	56259000
12	56192000	56193000	12	56302000	56303000
12	56316000	56317000	12	56466000	56467000
12	56317000	56318000	12	56332000	56333000
12	56335000	56336000	12	56359000	56360000
12	56359000	56360000	12	56466000	56467000
12	56360000	56361000	12	56449000	56450000
12	56629000	56630000	12	56751000	56752000
12	56636000	56637000	12	56687000	56688000
12	56636000	56637000	12	56751000	56752000
12	56636000	56637000	12	57088000	57089000
12	56637000	56638000	12	56725000	56726000
12	56645000	56646000	12	56725000	56726000
12	56646000	56647000	12	56687000	56688000
12	56686000	56687000	12	56751000	56752000
12	56687000	56688000	12	56724000	56725000
12	56687000	56688000	12	57088000	57089000
12	56688000	56689000	12	57111000	57112000
12	56725000	56726000	12	57088000	57089000
12	56726000	56727000	12	57004000	57005000
12	56752000	56753000	12	57078000	57079000
12	56754000	56755000	12	57089000	57090000
12	56755000	56756000	12	57112000	57113000
12	56765000	56766000	12	56958000	56959000
12	56775000	56776000	12	56958000	56959000
12	57008000	57009000	12	57112000	57113000
12	57069000	57070000	12	57112000	57113000
12	57070000	57071000	12	57091000	57092000
12	57077000	57078000	12	57111000	57112000
12	57088000	57089000	12	57111000	57112000
12	57214000	57215000	12	57239000	57240000
12	57216000	57217000	12	57227000	57228000
12	57226000	57227000	12	57238000	57239000
12	57241000	57242000	12	57522000	57523000
12	57244000	57245000	12	57457000	57458000
12	57263000	57264000	12	57454000	57455000
12	57308000	57309000	12	57453000	57454000
12	57431000	57432000	12	57521000	57522000
12	57459000	57460000	12	57634000	57635000
12	57460000	57461000	12	57521000	57522000
12	57460000	57461000	12	57547000	57548000
12	57461000	57462000	12	57487000	57488000
12	57478000	57479000	12	57521000	57522000
1	10377000	10378000	1	10429000	10430000
12	57489000	57490000	12	57520000	57521000
12	57521000	57522000	12	57633000	57634000
12	57521000	57522000	12	57753000	57754000
12	57522000	57523000	12	57614000	57615000
12	57522000	57523000	12	57693000	57694000
12	57522000	57523000	12	57743000	57744000
12	57523000	57524000	12	57545000	57546000
12	57583000	57584000	12	57634000	57635000
12	57583000	57584000	12	57692000	57693000
12	57753000	57754000	12	57939000	57940000
12	57755000	57756000	12	57771000	57772000
12	57755000	57756000	12	57782000	57783000
12	57846000	57847000	12	57939000	57940000
