chr1	start1	end1	chr2	start2	end2
5	32230000	32240000	5	32610000	32620000
5	32230000	32240000	5	32320000	32330000
5	32270000	32280000	5	32310000	32320000
5	32290000	32300000	5	32310000	32320000
5	32310000	32320000	5	32440000	32450000
5	32310000	32320000	5	32580000	32590000
1	39100000	39110000	1	39530000	39540000
5	32390000	32400000	5	32580000	32590000
5	32440000	32450000	5	32580000	32590000
5	32480000	32490000	5	32580000	32590000
5	32580000	32590000	5	33440000	33450000
5	32700000	32710000	5	32940000	32950000
5	32700000	32710000	5	33380000	33390000
5	32700000	32710000	5	33420000	33430000
5	32710000	32720000	5	33300000	33310000
5	33430000	33440000	5	33930000	33940000
5	33440000	33450000	5	34000000	34010000
5	33580000	33590000	5	33930000	33940000
1	39100000	39110000	1	39350000	39360000
5	34010000	34020000	5	34020000	34030000
5	34020000	34030000	5	34060000	34070000
5	34030000	34040000	5	34060000	34070000
5	34040000	34050000	5	34060000	34070000
1	39100000	39110000	1	39600000	39610000
5	34650000	34660000	5	34740000	34750000
5	34650000	34660000	5	34830000	34840000
5	34910000	34920000	5	34920000	34930000
5	34930000	34940000	5	34940000	34950000
5	34930000	34940000	5	34950000	34960000
5	34950000	34960000	5	35920000	35930000
5	35070000	35080000	5	35930000	35940000
1	39100000	39110000	1	39190000	39200000
5	35080000	35090000	5	35920000	35930000
5	35080000	35090000	5	35200000	35210000
5	35080000	35090000	5	35650000	35660000
5	35610000	35620000	5	35900000	35910000
5	35610000	35620000	5	35920000	35930000
5	35610000	35620000	5	35770000	35780000
5	35650000	35660000	5	35850000	35860000
5	35650000	35660000	5	35920000	35930000
1	39100000	39110000	1	39400000	39410000
5	35650000	35660000	5	35770000	35780000
5	35650000	35660000	5	35900000	35910000
5	35650000	35660000	5	35910000	35920000
5	35670000	35680000	5	35900000	35910000
1	39100000	39110000	1	39180000	39190000
5	35770000	35780000	5	35920000	35930000
5	35770000	35780000	5	35900000	35910000
5	35780000	35790000	5	35880000	35890000
5	35850000	35860000	5	35880000	35890000
5	35850000	35860000	5	35900000	35910000
5	35850000	35860000	5	35920000	35930000
5	35870000	35880000	5	35900000	35910000
5	35870000	35880000	5	35920000	35930000
5	36060000	36070000	5	36690000	36700000
5	36060000	36070000	5	36240000	36250000
5	36060000	36070000	5	36390000	36400000
5	36070000	36080000	5	36500000	36510000
5	36070000	36080000	5	36390000	36400000
5	36070000	36080000	5	36690000	36700000
5	36150000	36160000	5	36240000	36250000
5	36150000	36160000	5	36690000	36700000
5	36170000	36180000	5	36300000	36310000
5	36170000	36180000	5	36390000	36400000
1	39190000	39200000	1	39210000	39220000
5	36170000	36180000	5	36500000	36510000
5	36170000	36180000	5	36690000	36700000
5	36180000	36190000	5	36240000	36250000
5	36210000	36220000	5	36690000	36700000
5	36240000	36250000	5	36390000	36400000
5	36240000	36250000	5	36690000	36700000
5	36240000	36250000	5	36500000	36510000
5	36240000	36250000	5	36720000	36730000
5	36260000	36270000	5	36300000	36310000
1	39480000	39490000	1	39530000	39540000
5	36720000	36730000	5	36870000	36880000
5	36740000	36750000	5	36870000	36880000
5	36870000	36880000	5	36940000	36950000
5	37470000	37480000	5	37500000	37510000
1	39570000	39580000	1	39580000	39590000
5	37830000	37840000	5	38190000	38200000
5	38440000	38450000	5	38550000	38560000
5	38440000	38450000	5	38660000	38670000
5	38440000	38450000	5	38810000	38820000
5	38440000	38450000	5	38920000	38930000
5	38450000	38460000	5	38550000	38560000
5	38970000	38980000	5	39280000	39290000
5	39000000	39010000	5	39070000	39080000
5	39000000	39010000	5	39270000	39280000
5	39030000	39040000	5	39070000	39080000
5	39040000	39050000	5	39070000	39080000
5	39050000	39060000	5	39070000	39080000
5	39060000	39070000	5	39270000	39280000
5	39070000	39080000	5	39270000	39280000
5	39070000	39080000	5	39280000	39290000
5	39130000	39140000	5	39270000	39280000
5	39140000	39150000	5	39370000	39380000
5	39140000	39150000	5	39540000	39550000
5	39140000	39150000	5	39280000	39290000
5	39150000	39160000	5	39270000	39280000
5	39170000	39180000	5	39270000	39280000
5	39180000	39190000	5	39270000	39280000
5	39190000	39200000	5	39270000	39280000
5	39200000	39210000	5	39280000	39290000
5	39210000	39220000	5	39270000	39280000
5	39210000	39220000	5	39540000	39550000
5	39210000	39220000	5	39280000	39290000
5	39220000	39230000	5	39270000	39280000
5	39370000	39380000	5	39540000	39550000
5	39370000	39380000	5	39570000	39580000
5	39420000	39430000	5	39540000	39550000
1	39670000	39680000	1	39710000	39720000
5	39570000	39580000	5	40680000	40690000
5	39710000	39720000	5	40680000	40690000
5	39940000	39950000	5	40680000	40690000
5	40360000	40370000	5	40680000	40690000
5	40380000	40390000	5	40680000	40690000
5	40400000	40410000	5	40670000	40680000
5	40480000	40490000	5	40670000	40680000
5	40500000	40510000	5	40680000	40690000
5	40570000	40580000	5	40670000	40680000
5	40750000	40760000	5	40830000	40840000
5	40750000	40760000	5	40870000	40880000
5	40750000	40760000	5	40790000	40800000
5	40760000	40770000	5	40790000	40800000
5	40770000	40780000	5	40790000	40800000
5	40790000	40800000	5	40870000	40880000
5	40790000	40800000	5	40830000	40840000
5	40800000	40810000	5	40830000	40840000
5	41850000	41860000	5	42880000	42890000
5	41850000	41860000	5	41920000	41930000
5	41870000	41880000	5	41900000	41910000
5	41870000	41880000	5	41920000	41930000
5	41880000	41890000	5	41900000	41910000
5	41900000	41910000	5	41920000	41930000
5	42420000	42430000	5	42650000	42660000
5	42420000	42430000	5	42760000	42770000
5	42510000	42520000	5	42760000	42770000
5	42510000	42520000	5	42650000	42660000
5	42660000	42670000	5	42880000	42890000
1	39810000	39820000	1	39900000	39910000
5	42910000	42920000	5	43120000	43130000
5	42910000	42920000	5	43040000	43050000
5	42910000	42920000	5	43060000	43070000
5	42950000	42960000	5	43040000	43050000
5	42950000	42960000	5	43060000	43070000
5	42950000	42960000	5	43120000	43130000
5	42990000	43000000	5	43120000	43130000
5	42990000	43000000	5	43040000	43050000
5	42990000	43000000	5	43060000	43070000
5	43000000	43010000	5	43120000	43130000
5	43000000	43010000	5	43040000	43050000
5	43000000	43010000	5	43060000	43070000
5	43010000	43020000	5	43060000	43070000
5	43010000	43020000	5	43120000	43130000
5	43040000	43050000	5	43060000	43070000
5	43040000	43050000	5	43100000	43110000
5	43040000	43050000	5	43120000	43130000
5	43040000	43050000	5	43480000	43490000
5	43060000	43070000	5	43310000	43320000
5	43060000	43070000	5	43120000	43130000
5	43060000	43070000	5	43480000	43490000
5	43100000	43110000	5	43480000	43490000
5	43120000	43130000	5	43480000	43490000
5	43120000	43130000	5	43310000	43320000
5	43120000	43130000	5	43510000	43520000
5	43220000	43230000	5	43390000	43400000
5	43300000	43310000	5	43480000	43490000
5	43310000	43320000	5	43480000	43490000
5	43310000	43320000	5	43510000	43520000
5	43390000	43400000	5	43480000	43490000
5	43480000	43490000	5	43600000	43610000
1	39810000	39820000	1	39960000	39970000
5	43480000	43490000	5	43550000	43560000
5	43480000	43490000	5	43510000	43520000
5	43510000	43520000	5	43600000	43610000
5	43510000	43520000	5	43550000	43560000
5	43550000	43560000	5	43600000	43610000
5	44810000	44820000	5	44810000	44820000
1	39900000	39910000	1	39970000	39980000
5	50580000	50590000	5	50660000	50670000
5	52780000	52790000	5	52910000	52920000
5	52780000	52790000	5	52790000	52800000
5	52930000	52940000	5	53100000	53110000
5	52940000	52950000	5	53100000	53110000
5	52960000	52970000	5	52980000	52990000
5	53480000	53490000	5	53550000	53560000
1	40040000	40050000	1	40050000	40060000
5	54310000	54320000	5	54410000	54420000
5	54510000	54520000	5	54850000	54860000
5	54510000	54520000	5	54860000	54870000
5	54510000	54520000	5	54900000	54910000
5	54510000	54520000	5	54840000	54850000
5	54510000	54520000	5	55150000	55160000
5	54510000	54520000	5	54640000	54650000
5	54900000	54910000	5	55170000	55180000
1	4170000	4180000	1	4650000	4660000
1	40070000	40080000	1	40330000	40340000
5	55170000	55180000	5	55300000	55310000
5	55170000	55180000	5	55690000	55700000
5	55170000	55180000	5	55700000	55710000
5	55170000	55180000	5	55220000	55230000
5	55170000	55180000	5	55710000	55720000
1	40080000	40090000	1	40400000	40410000
5	55180000	55190000	5	55690000	55700000
5	55300000	55310000	5	55710000	55720000
5	55320000	55330000	5	55690000	55700000
5	55340000	55350000	5	55690000	55700000
5	55400000	55410000	5	55690000	55700000
5	55980000	55990000	5	56200000	56210000
5	55990000	56000000	5	56190000	56200000
5	55990000	56000000	5	56150000	56160000
5	56270000	56280000	5	56810000	56820000
5	56410000	56420000	5	56810000	56820000
1	40140000	40150000	1	40660000	40670000
5	56480000	56490000	5	56810000	56820000
5	56580000	56590000	5	56810000	56820000
5	56670000	56680000	5	56810000	56820000
5	56730000	56740000	5	56810000	56820000
5	56810000	56820000	5	57170000	57180000
5	56900000	56910000	5	57130000	57140000
5	56900000	56910000	5	57270000	57280000
5	56900000	56910000	5	58460000	58470000
5	56900000	56910000	5	57080000	57090000
5	56900000	56910000	5	57220000	57230000
5	56900000	56910000	5	57170000	57180000
5	56910000	56920000	5	56950000	56960000
5	56950000	56960000	5	57080000	57090000
5	56950000	56960000	5	57130000	57140000
5	56950000	56960000	5	57170000	57180000
5	56950000	56960000	5	57220000	57230000
5	56950000	56960000	5	57030000	57040000
5	57170000	57180000	5	57200000	57210000
5	57170000	57180000	5	57180000	57190000
5	57170000	57180000	5	57210000	57220000
5	57290000	57300000	5	58460000	58470000
5	57490000	57500000	5	58460000	58470000
5	57650000	57660000	5	58460000	58470000
5	57770000	57780000	5	58460000	58470000
5	57880000	57890000	5	58460000	58470000
5	58460000	58470000	5	58850000	58860000
1	40150000	40160000	1	40310000	40320000
5	59030000	59040000	5	59170000	59180000
5	59030000	59040000	5	59160000	59170000
1	4650000	4660000	1	4820000	4830000
1	40150000	40160000	1	40370000	40380000
5	60410000	60420000	5	60640000	60650000
1	40160000	40170000	1	40250000	40260000
5	60520000	60530000	5	60530000	60540000
1	40160000	40170000	1	40370000	40380000
5	60670000	60680000	5	60920000	60930000
5	60700000	60710000	5	60710000	60720000
5	60840000	60850000	5	60870000	60880000
5	60880000	60890000	5	60890000	60900000
5	60940000	60950000	5	61330000	61340000
1	40160000	40170000	1	40380000	40390000
5	61050000	61060000	5	61650000	61660000
5	61050000	61060000	5	61930000	61940000
5	61050000	61060000	5	62140000	62150000
5	61050000	61060000	5	61320000	61330000
5	61050000	61060000	5	61810000	61820000
5	61160000	61170000	5	61330000	61340000
5	61160000	61170000	5	61650000	61660000
5	61160000	61170000	5	61930000	61940000
5	61270000	61280000	5	61330000	61340000
5	61330000	61340000	5	61620000	61630000
1	40250000	40260000	1	40310000	40320000
5	61330000	61340000	5	61650000	61660000
5	61330000	61340000	5	61400000	61410000
5	62210000	62220000	5	62360000	62370000
5	62210000	62220000	5	62350000	62360000
5	62210000	62220000	5	62340000	62350000
5	62250000	62260000	5	62310000	62320000
1	40310000	40320000	1	40400000	40410000
5	62250000	62260000	5	62360000	62370000
5	62250000	62260000	5	62400000	62410000
5	62250000	62260000	5	62300000	62310000
5	62250000	62260000	5	62340000	62350000
5	62250000	62260000	5	62350000	62360000
1	40310000	40320000	1	40370000	40380000
5	62270000	62280000	5	62300000	62310000
5	62280000	62290000	5	62300000	62310000
5	62280000	62290000	5	62340000	62350000
5	62280000	62290000	5	62350000	62360000
5	62300000	62310000	5	62400000	62410000
5	62300000	62310000	5	62410000	62420000
1	40340000	40350000	1	40400000	40410000
5	62300000	62310000	5	62330000	62340000
5	62300000	62310000	5	62350000	62360000
5	62300000	62310000	5	62320000	62330000
5	62380000	62390000	5	62400000	62410000
5	62390000	62400000	5	62400000	62410000
5	62400000	62410000	5	62410000	62420000
5	62440000	62450000	5	62630000	62640000
5	62440000	62450000	5	62770000	62780000
5	62440000	62450000	5	63960000	63970000
1	40370000	40380000	1	40380000	40390000
5	62440000	62450000	5	62790000	62800000
5	62460000	62470000	5	62630000	62640000
5	62460000	62470000	5	62770000	62780000
5	62460000	62470000	5	63960000	63970000
5	63400000	63410000	5	63960000	63970000
1	40370000	40380000	1	40400000	40410000
5	64230000	64240000	5	64780000	64790000
5	64630000	64640000	5	64780000	64790000
5	64630000	64640000	5	65480000	65490000
5	64810000	64820000	5	65580000	65590000
5	64810000	64820000	5	65480000	65490000
5	64950000	64960000	5	65480000	65490000
5	64970000	64980000	5	65480000	65490000
5	65030000	65040000	5	65480000	65490000
1	40450000	40460000	1	40530000	40540000
5	65070000	65080000	5	65480000	65490000
5	65100000	65110000	5	65480000	65490000
5	65560000	65570000	5	65620000	65630000
5	65610000	65620000	5	65620000	65630000
5	65620000	65630000	5	65720000	65730000
5	65620000	65630000	5	65920000	65930000
5	65620000	65630000	5	65630000	65640000
5	65720000	65730000	5	65920000	65930000
5	65720000	65730000	5	66140000	66150000
5	65740000	65750000	5	65920000	65930000
1	40450000	40460000	1	40470000	40480000
5	65760000	65770000	5	65920000	65930000
5	65760000	65770000	5	66170000	66180000
5	65920000	65930000	5	66050000	66060000
5	65920000	65930000	5	66140000	66150000
5	65920000	65930000	5	66170000	66180000
5	65920000	65930000	5	66060000	66070000
5	65920000	65930000	5	65960000	65970000
5	65920000	65930000	5	66010000	66020000
5	66060000	66070000	5	66140000	66150000
5	66140000	66150000	5	66160000	66170000
5	66170000	66180000	5	66750000	66760000
5	66300000	66310000	5	66750000	66760000
5	67240000	67250000	5	68210000	68220000
5	68210000	68220000	5	68240000	68250000
5	68210000	68220000	5	68230000	68240000
5	68280000	68290000	5	68960000	68970000
5	68280000	68290000	5	69000000	69010000
5	68280000	68290000	5	68450000	68460000
5	68280000	68290000	5	68660000	68670000
5	69040000	69050000	5	69330000	69340000
5	69040000	69050000	5	69360000	69370000
5	69090000	69100000	5	69330000	69340000
5	69090000	69100000	5	69360000	69370000
1	40610000	40620000	1	40660000	40670000
5	69090000	69100000	5	69210000	69220000
5	69090000	69100000	5	69160000	69170000
5	69090000	69100000	5	69180000	69190000
5	69120000	69130000	5	69330000	69340000
5	69160000	69170000	5	69360000	69370000
5	69160000	69170000	5	69210000	69220000
5	69160000	69170000	5	69180000	69190000
5	69180000	69190000	5	69360000	69370000
5	69190000	69200000	5	69230000	69240000
5	69190000	69200000	5	69330000	69340000
5	69190000	69200000	5	69210000	69220000
5	69210000	69220000	5	69360000	69370000
5	69210000	69220000	5	69230000	69240000
5	69330000	69340000	5	69360000	69370000
5	69490000	69500000	5	69520000	69530000
5	69490000	69500000	5	69530000	69540000
5	69490000	69500000	5	69500000	69510000
5	71450000	71460000	5	71580000	71590000
5	71450000	71460000	5	71460000	71470000
5	71780000	71790000	5	72300000	72310000
5	72130000	72140000	5	72300000	72310000
5	72360000	72370000	5	72810000	72820000
1	40620000	40630000	1	40660000	40670000
5	72610000	72620000	5	72810000	72820000
5	72810000	72820000	5	72840000	72850000
5	72950000	72960000	5	73530000	73540000
5	72950000	72960000	5	73200000	73210000
5	72950000	72960000	5	73440000	73450000
1	40660000	40670000	1	40690000	40700000
5	73160000	73170000	5	73440000	73450000
5	73230000	73240000	5	73440000	73450000
5	73300000	73310000	5	73440000	73450000
1	40690000	40700000	1	40700000	40710000
5	73380000	73390000	5	73440000	73450000
5	73490000	73500000	5	73560000	73570000
5	73500000	73510000	5	73510000	73520000
5	73510000	73520000	5	73790000	73800000
5	73550000	73560000	5	73560000	73570000
5	73560000	73570000	5	73570000	73580000
5	73590000	73600000	5	73790000	73800000
5	73590000	73600000	5	74640000	74650000
5	73900000	73910000	5	74640000	74650000
5	73900000	73910000	5	74910000	74920000
5	74640000	74650000	5	74920000	74930000
5	74670000	74680000	5	74760000	74770000
5	74680000	74690000	5	74910000	74920000
5	74680000	74690000	5	74760000	74770000
5	74680000	74690000	5	74700000	74710000
5	74700000	74710000	5	74760000	74770000
5	74700000	74710000	5	74740000	74750000
5	74710000	74720000	5	74910000	74920000
5	74760000	74770000	5	74900000	74910000
5	74760000	74770000	5	74910000	74920000
5	74760000	74770000	5	74860000	74870000
5	75050000	75060000	5	75260000	75270000
5	75050000	75060000	5	75670000	75680000
5	75230000	75240000	5	75680000	75690000
5	75330000	75340000	5	75510000	75520000
5	75510000	75520000	5	75710000	75720000
5	76330000	76340000	5	76540000	76550000
5	76330000	76340000	5	76400000	76410000
5	76350000	76360000	5	76400000	76410000
5	76390000	76400000	5	76400000	76410000
5	76400000	76410000	5	76580000	76590000
1	40860000	40870000	1	40940000	40950000
5	76400000	76410000	5	76540000	76550000
5	76600000	76610000	5	76640000	76650000
5	76600000	76610000	5	76770000	76780000
5	76600000	76610000	5	77010000	77020000
5	76710000	76720000	5	76770000	76780000
5	76860000	76870000	5	77490000	77500000
5	77030000	77040000	5	77050000	77060000
1	40860000	40870000	1	40970000	40980000
5	77070000	77080000	5	77490000	77500000
5	77080000	77090000	5	77490000	77500000
5	77120000	77130000	5	77430000	77440000
5	77120000	77130000	5	77490000	77500000
5	77140000	77150000	5	77430000	77440000
5	77140000	77150000	5	77490000	77500000
5	77210000	77220000	5	77490000	77500000
5	77220000	77230000	5	77430000	77440000
1	40970000	40980000	1	40970000	40980000
5	77220000	77230000	5	77490000	77500000
5	77510000	77520000	5	78290000	78300000
5	77560000	77570000	5	78290000	78300000
5	77560000	77570000	5	77630000	77640000
1	40980000	40990000	1	40980000	40990000
5	77630000	77640000	5	77640000	77650000
5	77760000	77770000	5	77770000	77780000
5	77770000	77780000	5	77850000	77860000
5	78290000	78300000	5	78360000	78370000
1	40980000	40990000	1	41000000	41010000
5	78640000	78650000	5	78880000	78890000
1	41000000	41010000	1	41010000	41020000
5	78900000	78910000	5	78980000	78990000
5	78980000	78990000	5	79130000	79140000
5	79020000	79030000	5	80080000	80090000
5	79130000	79140000	5	80080000	80090000
5	79230000	79240000	5	79510000	79520000
5	79460000	79470000	5	80080000	80090000
5	79510000	79520000	5	79610000	79620000
5	79510000	79520000	5	80080000	80090000
1	41070000	41080000	1	41090000	41100000
5	79550000	79560000	5	80080000	80090000
5	79700000	79710000	5	80080000	80090000
5	79850000	79860000	5	80080000	80090000
5	79920000	79930000	5	80080000	80090000
5	80090000	80100000	5	80250000	80260000
5	80140000	80150000	5	80250000	80260000
5	80180000	80190000	5	80250000	80260000
5	80190000	80200000	5	80250000	80260000
5	80400000	80410000	5	80650000	80660000
5	80400000	80410000	5	80670000	80680000
1	41160000	41170000	1	41210000	41220000
5	80480000	80490000	5	80670000	80680000
5	80480000	80490000	5	80650000	80660000
5	80710000	80720000	5	81100000	81110000
1	41160000	41170000	1	41180000	41190000
5	80710000	80720000	5	81160000	81170000
5	81300000	81310000	5	81310000	81320000
5	81420000	81430000	5	82160000	82170000
1	41180000	41190000	1	41220000	41230000
5	81500000	81510000	5	82160000	82170000
5	81510000	81520000	5	81620000	81630000
5	81510000	81520000	5	81740000	81750000
5	81610000	81620000	5	81740000	81750000
5	81610000	81620000	5	81690000	81700000
5	81750000	81760000	5	82160000	82170000
5	81750000	81760000	5	81850000	81860000
5	81750000	81760000	5	81970000	81980000
5	81750000	81760000	5	81780000	81790000
1	41240000	41250000	1	41250000	41260000
5	81850000	81860000	5	81970000	81980000
5	81850000	81860000	5	82160000	82170000
5	82260000	82270000	5	82270000	82280000
5	82640000	82650000	5	83470000	83480000
5	83060000	83070000	5	83070000	83080000
5	86600000	86610000	5	86610000	86620000
5	86880000	86890000	5	87400000	87410000
5	87010000	87020000	5	87390000	87400000
1	1110000	1120000	1	1270000	1280000
5	87260000	87270000	5	87410000	87420000
5	87780000	87790000	5	88720000	88730000
5	88720000	88730000	5	90180000	90190000
5	88720000	88730000	5	90260000	90270000
5	88720000	88730000	5	90380000	90390000
5	88730000	88740000	5	88880000	88890000
5	88730000	88740000	5	88820000	88830000
5	88820000	88830000	5	88880000	88890000
5	90410000	90420000	5	90470000	90480000
5	90410000	90420000	5	90520000	90530000
5	90430000	90440000	5	90780000	90790000
5	90470000	90480000	5	90520000	90530000
5	90640000	90650000	5	90650000	90660000
5	90790000	90800000	5	90810000	90820000
5	90800000	90810000	5	91420000	91430000
5	90860000	90870000	5	91380000	91390000
5	90930000	90940000	5	91380000	91390000
5	90930000	90940000	5	91410000	91420000
5	91100000	91110000	5	91380000	91390000
5	91210000	91220000	5	91380000	91390000
5	91220000	91230000	5	91380000	91390000
5	91240000	91250000	5	91380000	91390000
5	91260000	91270000	5	91380000	91390000
5	91280000	91290000	5	91380000	91390000
5	91310000	91320000	5	91380000	91390000
5	91360000	91370000	5	91370000	91380000
5	93580000	93590000	5	93800000	93810000
5	93580000	93590000	5	93910000	93920000
5	93580000	93590000	5	94690000	94700000
5	93580000	93590000	5	94730000	94740000
5	93580000	93590000	5	93610000	93620000
5	93580000	93590000	5	93600000	93610000
5	94520000	94530000	5	94690000	94700000
5	94610000	94620000	5	94690000	94700000
5	94960000	94970000	5	95280000	95290000
5	94970000	94980000	5	95170000	95180000
5	94970000	94980000	5	95210000	95220000
5	95550000	95560000	5	95620000	95630000
5	95550000	95560000	5	95640000	95650000
5	95620000	95630000	5	95640000	95650000
5	95640000	95650000	5	95840000	95850000
5	95640000	95650000	5	95780000	95790000
5	95640000	95650000	5	95820000	95830000
5	95640000	95650000	5	95830000	95840000
5	95640000	95650000	5	95960000	95970000
5	95640000	95650000	5	96330000	96340000
5	95660000	95670000	5	95780000	95790000
5	95780000	95790000	5	95840000	95850000
5	95780000	95790000	5	96330000	96340000
5	95780000	95790000	5	95820000	95830000
5	95780000	95790000	5	95830000	95840000
5	95800000	95810000	5	95820000	95830000
5	95820000	95830000	5	95830000	95840000
5	95860000	95870000	5	95960000	95970000
5	95890000	95900000	5	96330000	96340000
1	41360000	41370000	1	41410000	41420000
5	96340000	96350000	5	97160000	97170000
5	96610000	96620000	5	96720000	96730000
5	96610000	96620000	5	96750000	96760000
5	96610000	96620000	5	97160000	97170000
5	96750000	96760000	5	96990000	97000000
5	96750000	96760000	5	97160000	97170000
5	96800000	96810000	5	97160000	97170000
1	41360000	41370000	1	41400000	41410000
5	96800000	96810000	5	96870000	96880000
5	96800000	96810000	5	96930000	96940000
5	96860000	96870000	5	97140000	97150000
5	96860000	96870000	5	97160000	97170000
5	96870000	96880000	5	96930000	96940000
5	96890000	96900000	5	96930000	96940000
5	96930000	96940000	5	97180000	97190000
5	96930000	96940000	5	96960000	96970000
5	96990000	97000000	5	97140000	97150000
5	96990000	97000000	5	97160000	97170000
1	41360000	41370000	1	41380000	41390000
5	98900000	98910000	5	98920000	98930000
5	98920000	98930000	5	99050000	99060000
5	98920000	98930000	5	99020000	99030000
5	100530000	100540000	5	100900000	100910000
5	100620000	100630000	5	100900000	100910000
5	100770000	100780000	5	100900000	100910000
5	100880000	100890000	5	100900000	100910000
5	102530000	102540000	5	103130000	103140000
5	102580000	102590000	5	103130000	103140000
5	102780000	102790000	5	103130000	103140000
5	103040000	103050000	5	103130000	103140000
5	103110000	103120000	5	103250000	103260000
5	103210000	103220000	5	103250000	103260000
5	107380000	107390000	5	107570000	107580000
5	108380000	108390000	5	108390000	108400000
5	108640000	108650000	5	109680000	109690000
5	108640000	108650000	5	110620000	110630000
5	108680000	108690000	5	109680000	109690000
5	108720000	108730000	5	109400000	109410000
5	108720000	108730000	5	109680000	109690000
5	108720000	108730000	5	108740000	108750000
5	108740000	108750000	5	109690000	109700000
5	108740000	108750000	5	109400000	109410000
5	109360000	109370000	5	109400000	109410000
5	109400000	109410000	5	109650000	109660000
5	109400000	109410000	5	109680000	109690000
5	109650000	109660000	5	109680000	109690000
5	109690000	109700000	5	110620000	110630000
5	110040000	110050000	5	110620000	110630000
5	110720000	110730000	5	110730000	110740000
5	110740000	110750000	5	110750000	110760000
5	110750000	110760000	5	111270000	111280000
5	110750000	110760000	5	112140000	112150000
5	111530000	111540000	5	111750000	111760000
1	41510000	41520000	1	42030000	42040000
5	111750000	111760000	5	112150000	112160000
5	112170000	112180000	5	112750000	112760000
5	112540000	112550000	5	112750000	112760000
5	112550000	112560000	5	112750000	112760000
5	112550000	112560000	5	112920000	112930000
5	112700000	112710000	5	112730000	112740000
5	112860000	112870000	5	112970000	112980000
5	112860000	112870000	5	112920000	112930000
5	112920000	112930000	5	112960000	112970000
5	112920000	112930000	5	112970000	112980000
5	112990000	113000000	5	113510000	113520000
5	113040000	113050000	5	113510000	113520000
5	113330000	113340000	5	113510000	113520000
5	113370000	113380000	5	113510000	113520000
1	41570000	41580000	1	41760000	41770000
1	41570000	41580000	1	41770000	41780000
5	115120000	115130000	5	115230000	115240000
5	115160000	115170000	5	115540000	115550000
5	115170000	115180000	5	115200000	115210000
5	115260000	115270000	5	115840000	115850000
5	115290000	115300000	5	115540000	115550000
5	115290000	115300000	5	115840000	115850000
5	115290000	115300000	5	115620000	115630000
5	115300000	115310000	5	115830000	115840000
1	41570000	41580000	1	41860000	41870000
5	115310000	115320000	5	115830000	115840000
5	115540000	115550000	5	115620000	115630000
5	115540000	115550000	5	115840000	115850000
5	115580000	115590000	5	115830000	115840000
5	115600000	115610000	5	115620000	115630000
5	115620000	115630000	5	115840000	115850000
5	115620000	115630000	5	116070000	116080000
1	41570000	41580000	1	41890000	41900000
5	115620000	115630000	5	116080000	116090000
5	115630000	115640000	5	115830000	115840000
5	115630000	115640000	5	116060000	116070000
5	115840000	115850000	5	116080000	116090000
5	115840000	115850000	5	116070000	116080000
5	116130000	116140000	5	116490000	116500000
5	116550000	116560000	5	116940000	116950000
1	41570000	41580000	1	42030000	42040000
5	116560000	116570000	5	116570000	116580000
5	116570000	116580000	5	116940000	116950000
5	118980000	118990000	5	119410000	119420000
5	118980000	118990000	5	119450000	119460000
5	118980000	118990000	5	119260000	119270000
5	118980000	118990000	5	119430000	119440000
1	41570000	41580000	1	42140000	42150000
5	118980000	118990000	5	119070000	119080000
5	119020000	119030000	5	119260000	119270000
5	119070000	119080000	5	119300000	119310000
5	119070000	119080000	5	119260000	119270000
5	119070000	119080000	5	119290000	119300000
5	119070000	119080000	5	119410000	119420000
5	119260000	119270000	5	119410000	119420000
1	41570000	41580000	1	42150000	42160000
5	119270000	119280000	5	119350000	119360000
5	119270000	119280000	5	119330000	119340000
5	119290000	119300000	5	119330000	119340000
5	119290000	119300000	5	119350000	119360000
5	121960000	121970000	5	122100000	122110000
1	41570000	41580000	1	42170000	42180000
5	122500000	122510000	5	123360000	123370000
5	122500000	122510000	5	122990000	123000000
5	122510000	122520000	5	123360000	123370000
5	122700000	122710000	5	122770000	122780000
5	122770000	122780000	5	122840000	122850000
5	122770000	122780000	5	122790000	122800000
1	41660000	41670000	1	41670000	41680000
5	122890000	122900000	5	123360000	123370000
5	123420000	123430000	5	123510000	123520000
5	123420000	123430000	5	123610000	123620000
5	124650000	124660000	5	124740000	124750000
5	124740000	124750000	5	124910000	124920000
5	124740000	124750000	5	125000000	125010000
1	41660000	41670000	1	42030000	42040000
5	126330000	126340000	5	126600000	126610000
5	126350000	126360000	5	126600000	126610000
5	126350000	126360000	5	126490000	126500000
5	126650000	126660000	5	127440000	127450000
5	126680000	126690000	5	126770000	126780000
5	126740000	126750000	5	126770000	126780000
5	126770000	126780000	5	127510000	127520000
5	126860000	126870000	5	127030000	127040000
5	127290000	127300000	5	127440000	127450000
1	41920000	41930000	1	42030000	42040000
5	127560000	127570000	5	128080000	128090000
5	127870000	127880000	5	128080000	128090000
5	127900000	127910000	5	128080000	128090000
5	127960000	127970000	5	128080000	128090000
5	128080000	128090000	5	128190000	128200000
1	42140000	42150000	1	42740000	42750000
5	129090000	129100000	5	129100000	129110000
5	129900000	129910000	5	131100000	131110000
5	129900000	129910000	5	131410000	131420000
1	42250000	42260000	1	42270000	42280000
5	130870000	130880000	5	131380000	131390000
5	131110000	131120000	5	131380000	131390000
5	131130000	131140000	5	131390000	131400000
5	131160000	131170000	5	131320000	131330000
5	131160000	131170000	5	131290000	131300000
